Country,F1995,F1996,F1997,F1998,F1999,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020,F2021,F2022
Guinea-Bissau,8.998181818181763,8.835151515151495,8.67212121212117,8.509090909090844,8.346060606060576,8.18303030303025,8.019999999999982,7.8569696969696565,7.693939393939331,7.530909090909063,7.3678787878787375,7.204848484848469,7.041818181818144,6.8787878787878185,6.71575757575755,6.552727272727225,6.389696969696956,6.226666666666631,5.9,5.9,5.8,5.9,5.7,5.0,4.7,4.8,4.8,4.8
Guyana,3.029090909090911,3.0709090909090975,3.1127272727272697,3.154545454545456,3.1963636363636425,3.2381818181818147,3.280000000000001,3.3218181818181876,3.3636363636363598,3.405454545454546,3.4472727272727326,3.489090909090919,3.530909090909091,3.5727272727272776,3.614545454545464,3.6563636363636363,3.6981818181818227,3.740000000000009,3.8,3.7,4.1,4.1,3.8,3.6,4.1,4.1,4.2,4.2
Guyana,0.34181818181815515,0.4915151515151024,0.6412121212121065,0.7909090909090537,0.9406060606060578,1.090303030303005,1.2399999999999523,1.3896969696969563,1.5393939393939036,1.6890909090909076,1.8387878787878549,1.9884848484848021,2.138181818181806,2.2878787878787534,2.4375757575757575,2.5872727272727047,2.736969696969652,2.886666666666656,3.1,2.9,3.9,3.9,3.3,2.7,4.2,4.2,4.5,4.4
Haiti,7.221818181818179,7.1781818181818124,7.13454545454546,7.0909090909090935,7.047272727272727,7.00363636363636,6.959999999999994,6.916363636363641,6.872727272727275,6.829090909090908,6.785454545454542,6.741818181818175,6.698181818181823,6.654545454545456,6.6109090909090895,6.567272727272723,6.523636363636356,6.480000000000004,6.5,6.4,6.2,6.4,6.3,6.3,6.0,6.0,6.2,6.1
Haiti,9.04000000000002,8.920000000000016,8.800000000000011,8.680000000000007,8.560000000000002,8.439999999999998,8.320000000000022,8.200000000000017,8.080000000000013,7.960000000000008,7.840000000000003,7.719999999999999,7.599999999999994,7.480000000000018,7.360000000000014,7.240000000000009,7.1200000000000045,7.0,6.7,6.9,6.3,6.9,6.7,6.6,5.6,5.7,6.1,5.9
Honduras,3.5854545454545246,3.6545454545454277,3.7236363636363308,3.792727272727234,3.8618181818181654,3.9309090909090685,3.9999999999999716,4.069090909090875,4.138181818181778,4.207272727272709,4.276363636363612,4.3454545454545155,4.414545454545419,4.483636363636322,4.552727272727253,4.621818181818156,4.690909090909059,4.7599999999999625,4.5,5.1,5.1,5.2,5.1,5.1,5.1,5.4,5.4,5.4
Honduras,0.8363636363636147,1.0436363636363808,1.25090909090909,1.4581818181817994,1.6654545454545087,1.8727272727272748,2.079999999999984,2.2872727272726934,2.4945454545454595,2.701818181818169,2.909090909090878,3.116363636363644,3.3236363636363535,3.530909090909063,3.738181818181829,3.945454545454538,4.1527272727272475,4.360000000000014,3.6,5.4,5.4,5.6,5.3,5.5,5.4,6.2,6.3,6.3
Hungary,2.9018181818181787,2.8781818181818153,2.854545454545452,2.8309090909090884,2.807272727272725,2.7836363636363615,2.759999999999998,2.7363636363636346,2.712727272727271,2.6890909090909076,2.665454545454544,2.6418181818181807,2.6181818181818173,2.594545454545454,2.5709090909090904,2.547272727272727,2.5236363636363635,2.5,2.3,2.5,2.7,2.4,2.4,2.3,2.3,2.3,1.9,2.6
Hungary,2.61636363636363,2.570303030303023,2.5242424242424164,2.4781818181818096,2.432121212121203,2.38606060606061,2.3400000000000034,2.2939393939393966,2.24787878787879,2.201818181818183,2.155757575757576,2.1096969696969694,2.0636363636363626,2.017575757575756,1.971515151515149,1.9254545454545422,1.8793939393939354,1.8333333333333286,1.5,1.9,2.2,1.6,1.5,1.4,1.5,1.4,0.8,2.0
Iceland,0.24363636363636232,0.2563636363636377,0.2690909090909095,0.2818181818181813,0.2945454545454531,0.3072727272727285,0.3200000000000003,0.3327272727272721,0.3454545454545439,0.35818181818181927,0.3709090909090911,0.3836363636363629,0.3963636363636347,0.40909090909091006,0.42181818181818187,0.4345454545454537,0.4472727272727255,0.46000000000000085,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
Iceland,-0.5672727272727371,-0.5060606060606148,-0.4448484848484924,-0.38363636363637,-0.3224242424242476,-0.2612121212121252,-0.20000000000000284,-0.13878787878788046,-0.07757575757575808,-0.016363636363635692,0.04484848484848669,0.10606060606059486,0.16727272727271725,0.22848484848483963,0.289696969696962,0.3509090909090844,0.4121212121212068,0.47333333333332916,0.7,0.7,0.6,0.6,0.7,0.7,0.8,0.9,1.2,1.2
India,6.438181818181818,6.395151515151511,6.3521212121212045,6.309090909090912,6.266060606060606,6.223030303030299,6.179999999999993,6.1369696969697,6.093939393939394,6.050909090909087,6.007878787878781,5.964848484848488,5.921818181818182,5.878787878787875,5.835757575757569,5.7927272727272765,5.74969696969697,5.7066666666666634,5.7,5.6,5.6,5.5,5.5,5.4,5.4,5.4,5.3,5.3
India,5.621818181818185,5.591515151515161,5.5612121212121295,5.530909090909098,5.500606060606067,5.470303030303036,5.440000000000005,5.409696969696974,5.3793939393939425,5.3490909090909184,5.318787878787887,5.288484848484856,5.258181818181825,5.227878787878794,5.197575757575763,5.1672727272727315,5.1369696969697,5.106666666666676,5.1,5.0,5.0,5.0,5.0,4.9,4.9,4.9,4.8,4.8
Indonesia,4.920000000000002,4.899999999999999,4.880000000000003,4.859999999999999,4.840000000000003,4.82,4.799999999999997,4.780000000000001,4.759999999999998,4.740000000000002,4.719999999999999,4.700000000000003,4.68,4.659999999999997,4.640000000000001,4.619999999999997,4.600000000000001,4.579999999999998,4.7,4.7,4.4,4.4,4.4,4.3,4.4,4.4,4.5,4.5
Indonesia,3.418181818181818,3.4084848484848465,3.3987878787878785,3.389090909090907,3.379393939393939,3.3696969696969674,3.3599999999999994,3.350303030303028,3.34060606060606,3.3309090909090884,3.3212121212121204,3.3115151515151524,3.301818181818181,3.292121212121213,3.2824242424242414,3.2727272727272734,3.263030303030302,3.253333333333334,3.5,3.5,3.0,3.0,3.0,3.0,3.2,3.2,3.3,3.3
"Iran, Islamic Rep. of",4.18363636363636,4.203030303030303,4.222424242424239,4.241818181818182,4.261212121212118,4.280606060606061,4.299999999999997,4.31939393939394,4.338787878787876,4.358181818181819,4.377575757575755,4.396969696969698,4.416363636363634,4.43575757575757,4.455151515151513,4.474545454545449,4.493939393939392,4.513333333333328,4.6,4.6,4.6,4.5,4.5,4.5,4.8,4.6,4.8,4.7
"Iran, Islamic Rep. of",2.609090909090895,2.684242424242427,2.759393939393931,2.834545454545463,2.9096969696969666,2.98484848484847,3.0600000000000023,3.135151515151506,3.210303030303038,3.2854545454545416,3.3606060606060453,3.4357575757575773,3.510909090909081,3.586060606060613,3.6612121212121167,3.7363636363636488,3.8115151515151524,3.886666666666656,4.0,4.1,4.1,4.1,4.1,4.1,5.0,4.2,4.9,4.4
Iraq,6.88363636363637,6.863030303030307,6.842424242424244,6.8218181818181876,6.801212121212124,6.780606060606061,6.760000000000005,6.739393939393942,6.718787878787886,6.698181818181823,6.6775757575757595,6.656969696969703,6.63636363636364,6.615757575757577,6.595151515151521,6.574545454545458,6.553939393939395,6.5333333333333385,6.4,6.6,6.6,6.5,6.4,6.3,6.3,6.2,6.5,6.4
Iraq,8.096363636363634,8.010303030303021,7.924242424242436,7.838181818181823,7.75212121212121,7.666060606060597,7.5800000000000125,7.4939393939393995,7.407878787878786,7.321818181818173,7.235757575757589,7.149696969696976,7.063636363636363,6.9775757575757495,6.8915151515151365,6.805454545454552,6.719393939393939,6.633333333333326,6.2,6.7,6.6,6.4,6.2,6.0,6.0,5.6,6.1,5.8
Ireland,1.019999999999996,1.0466666666666598,1.0733333333333306,1.0999999999999943,1.1266666666666652,1.1533333333333289,1.1799999999999997,1.2066666666666634,1.2333333333333272,1.259999999999998,1.2866666666666617,1.3133333333333326,1.3399999999999963,1.36666666666666,1.3933333333333309,1.4199999999999946,1.4466666666666654,1.4733333333333292,1.6,1.5,1.5,1.6,1.6,1.6,1.6,1.6,1.8,1.8
Ireland,-0.04363636363635237,0.02363636363637056,0.09090909090909349,0.15818181818181642,0.22545454545453936,0.2927272727272907,0.36000000000001364,0.4272727272727366,0.4945454545454595,0.5618181818181824,0.6290909090909054,0.6963636363636567,0.7636363636363797,0.8309090909091026,0.8981818181818255,0.9654545454545485,1.0327272727272714,1.0999999999999943,1.4,1.3,1.3,1.3,1.3,1.3,1.4,1.4,2.0,2.0
Israel,2.458181818181817,2.448484848484849,2.4387878787878776,2.4290909090909096,2.419393939393938,2.40969696969697,2.3999999999999986,2.3903030303030306,2.380606060606059,2.370909090909091,2.3612121212121195,2.3515151515151516,2.34181818181818,2.332121212121212,2.3224242424242405,2.3127272727272725,2.303030303030301,2.293333333333333,2.3,2.3,2.2,2.2,2.3,2.3,2.2,2.2,2.2,2.2
Israel,2.5818181818181856,2.5515151515151544,2.5212121212121232,2.490909090909092,2.460606060606061,2.4303030303030297,2.3999999999999986,2.3696969696969674,2.3393939393939434,2.309090909090912,2.278787878787881,2.24848484848485,2.2181818181818187,2.1878787878787875,2.1575757575757564,2.127272727272725,2.096969696969701,2.06666666666667,2.0,1.9,1.9,2.0,2.1,2.0,1.9,1.8,1.7,1.7
Italy,2.483636363636364,2.4830303030303034,2.4824242424242424,2.481818181818182,2.4812121212121214,2.4806060606060605,2.4800000000000004,2.4793939393939395,2.478787878787879,2.4781818181818185,2.4775757575757575,2.4769696969696975,2.4763636363636365,2.475757575757576,2.4751515151515155,2.4745454545454546,2.473939393939394,2.4733333333333336,2.5,2.4,2.5,2.5,2.5,2.5,2.4,2.4,2.5,2.5
Italy,1.0745454545454578,1.1321212121212056,1.1896969696969677,1.2472727272727298,1.3048484848484776,1.3624242424242397,1.4200000000000017,1.4775757575757495,1.5351515151515116,1.5927272727272737,1.6503030303030215,1.7078787878787836,1.7654545454545456,1.8230303030303077,1.8806060606060555,1.9381818181818176,1.9957575757575796,2.0533333333333275,1.9,2.1,2.3,2.4,2.6,2.5,2.5,2.2,2.6,2.6
Jamaica,4.527272727272731,4.4860606060606045,4.444848484848492,4.403636363636366,4.36242424242424,4.3212121212121275,4.280000000000001,4.238787878787875,4.197575757575763,4.156363636363636,4.11515151515151,4.073939393939398,4.032727272727271,3.9915151515151592,3.950303030303033,3.9090909090909065,3.8678787878787944,3.826666666666668,3.8,3.8,3.7,3.7,3.6,3.5,3.4,3.5,3.5,3.5
Jamaica,3.609090909090895,3.5642424242424084,3.5193939393939218,3.474545454545435,3.4296969696969626,3.384848484848476,3.339999999999989,3.2951515151515025,3.250303030303016,3.205454545454529,3.1606060606060424,3.11575757575757,3.0709090909090833,3.0260606060605966,2.98121212121211,2.936363636363623,2.8915151515151365,2.84666666666665,2.8,2.9,2.6,2.8,2.6,2.4,2.4,2.5,2.5,2.5
Japan,2.150909090909092,2.162424242424244,2.1739393939393956,2.1854545454545438,2.1969696969696955,2.208484848484847,2.219999999999999,2.2315151515151506,2.2430303030303023,2.254545454545454,2.2660606060606057,2.2775757575757574,2.289090909090909,2.3006060606060608,2.3121212121212125,2.323636363636364,2.335151515151516,2.3466666666666676,2.3,2.3,2.4,2.4,2.5,2.5,2.5,2.4,2.4,2.4
Japan,0.8999999999999986,0.9200000000000017,0.9399999999999977,0.9600000000000009,0.980000000000004,1.0,1.0200000000000031,1.0399999999999991,1.0600000000000023,1.0799999999999983,1.1000000000000014,1.1199999999999974,1.1400000000000006,1.1600000000000037,1.1799999999999997,1.2000000000000028,1.2199999999999989,1.240000000000002,1.1,1.2,1.3,1.4,1.5,1.5,1.5,1.4,1.3,1.3
Jordan,4.416363636363636,4.423636363636364,4.430909090909092,4.438181818181819,4.445454545454545,4.452727272727273,4.460000000000001,4.467272727272727,4.474545454545455,4.481818181818182,4.489090909090908,4.496363636363636,4.503636363636364,4.510909090909092,4.518181818181818,4.525454545454545,4.532727272727273,4.539999999999999,4.6,4.5,4.5,4.6,4.6,4.6,4.6,4.6,4.6,4.6
Jordan,5.925454545454544,5.934545454545452,5.943636363636363,5.952727272727271,5.961818181818179,5.970909090909091,5.979999999999999,5.989090909090907,5.998181818181818,6.007272727272726,6.016363636363634,6.025454545454545,6.034545454545453,6.043636363636361,6.052727272727273,6.061818181818181,6.070909090909089,6.08,6.1,6.1,6.1,6.1,6.2,6.1,6.1,6.1,6.2,6.2
"Kazakhstan, Rep. of",2.6072727272727256,2.5927272727272737,2.578181818181818,2.5636363636363626,2.549090909090907,2.534545454545455,2.5199999999999996,2.505454545454544,2.4909090909090885,2.4763636363636365,2.461818181818181,2.4472727272727255,2.4327272727272735,2.418181818181818,2.4036363636363625,2.389090909090907,2.374545454545455,2.3599999999999994,2.4,2.4,2.3,2.3,2.2,2.2,2.2,2.2,2.3,2.3
"Kazakhstan, Rep. of",0.9381818181818176,0.928484848484846,0.918787878787878,0.9090909090909065,0.8993939393939385,0.889696969696967,0.879999999999999,0.8703030303030275,0.8606060606060595,0.850909090909088,0.84121212121212,0.8315151515151484,0.8218181818181804,0.8121212121212089,0.8024242424242409,0.7927272727272694,0.7830303030303014,0.7733333333333299,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
Kenya,6.387272727272716,6.352727272727265,6.318181818181813,6.2836363636363615,6.249090909090896,6.214545454545444,6.179999999999993,6.145454545454541,6.1109090909090895,6.076363636363624,6.041818181818172,6.007272727272721,5.972727272727269,5.938181818181818,5.903636363636352,5.8690909090909,5.834545454545449,5.799999999999997,5.9,5.7,5.7,5.6,5.6,5.5,5.5,5.5,5.6,5.5
Kenya,6.712727272727278,6.687272727272735,6.661818181818184,6.63636363636364,6.610909090909097,6.585454545454546,6.560000000000002,6.534545454545459,6.509090909090915,6.483636363636364,6.458181818181821,6.432727272727277,6.4072727272727334,6.381818181818183,6.356363636363639,6.3309090909090955,6.305454545454552,6.280000000000001,6.6,6.3,6.2,6.0,5.9,5.8,6.0,6.0,6.5,6.1
Kiribati,4.890909090909076,4.822424242424233,4.75393939393939,4.685454545454547,4.616969696969676,4.548484848484833,4.47999999999999,4.411515151515147,4.343030303030304,4.274545454545432,4.206060606060589,4.137575757575746,4.069090909090903,4.00060606060606,3.932121212121217,3.8636363636363455,3.7951515151515025,3.7266666666666595,3.7,3.5,3.4,3.6,3.5,3.4,3.1,3.1,3.1,3.1
Kiribati,8.107272727272743,7.952727272727316,7.798181818181831,7.6436363636364035,7.489090909090919,7.334545454545491,7.180000000000007,7.025454545454579,6.870909090909095,6.716363636363667,6.561818181818182,6.407272727272755,6.25272727272727,6.098181818181843,5.943636363636358,5.78909090909093,5.634545454545503,5.480000000000018,4.9,4.8,4.8,5.8,5.3,5.0,4.0,3.9,3.9,3.9
"Korea, Rep. of",1.869090909090911,1.884242424242423,1.8993939393939385,1.914545454545454,1.9296969696969697,1.9448484848484853,1.9600000000000009,1.9751515151515164,1.990303030303032,2.005454545454544,2.0206060606060596,2.035757575757575,2.050909090909091,2.0660606060606064,2.081212121212122,2.0963636363636375,2.111515151515153,2.126666666666665,2.1,2.1,2.2,2.2,2.2,2.3,2.3,2.3,2.2,2.2
"Korea, Rep. of",-0.052727272727267405,-0.000606060606045844,0.051515151515161506,0.10363636363636886,0.15575757575759042,0.20787878787879777,0.2600000000000051,0.3121212121212267,0.364242424242434,0.4163636363636414,0.46848484848486294,0.5206060606060703,0.5727272727272776,0.6248484848484992,0.6769696969697065,0.7290909090909139,0.7812121212121355,0.8333333333333428,0.8,0.9,1.0,1.0,1.1,1.3,1.4,1.3,1.2,1.2
Kuwait,2.256363636363636,2.25030303030303,2.2442424242424224,2.2381818181818165,2.2321212121212106,2.2260606060606047,2.219999999999999,2.213939393939393,2.207878787878787,2.2018181818181812,2.1957575757575754,2.1896969696969677,2.183636363636362,2.177575757575756,2.17151515151515,2.165454545454544,2.1593939393939383,2.1533333333333324,2.1,2.2,2.1,2.2,2.1,2.1,2.1,2.1,2.1,2.1
Kuwait,1.8399999999999999,1.826666666666668,1.8133333333333326,1.8000000000000007,1.7866666666666653,1.7733333333333334,1.759999999999998,1.7466666666666661,1.7333333333333343,1.7199999999999989,1.706666666666667,1.6933333333333316,1.6799999999999997,1.6666666666666679,1.6533333333333324,1.6400000000000006,1.6266666666666652,1.6133333333333333,1.5,1.7,1.6,1.6,1.5,1.5,1.5,1.5,1.5,1.5
Kyrgyz Rep.,3.9290909090909096,3.9109090909090938,3.892727272727278,3.874545454545455,3.856363636363639,3.8381818181818232,3.8200000000000003,3.8018181818181844,3.7836363636363686,3.7654545454545527,3.7472727272727298,3.729090909090914,3.710909090909098,3.692727272727275,3.6745454545454592,3.6563636363636434,3.6381818181818204,3.6200000000000045,3.7,3.5,3.6,3.5,3.5,3.5,3.5,3.5,3.4,3.5
Kyrgyz Rep.,2.647272727272725,2.632727272727273,2.6181818181818173,2.6036363636363618,2.5890909090909062,2.5745454545454542,2.5599999999999987,2.545454545454543,2.530909090909091,2.5163636363636357,2.50181818181818,2.4872727272727246,2.4727272727272727,2.458181818181817,2.4436363636363616,2.429090909090906,2.414545454545454,2.3999999999999986,2.5,2.3,2.4,2.3,2.2,2.3,2.3,2.4,2.2,2.3
Lao People's Dem. Rep.,6.11272727272727,6.0739393939393835,6.035151515151512,5.9963636363636255,5.9575757575757535,5.918787878787867,5.8799999999999955,5.841212121212109,5.802424242424237,5.763636363636351,5.724848484848479,5.686060606060593,5.647272727272721,5.608484848484835,5.569696969696963,5.530909090909077,5.492121212121205,5.453333333333319,5.5,5.4,5.2,5.1,5.0,5.8,5.3,5.1,5.0,5.0
Lao People's Dem. Rep.,5.556363636363642,5.490303030303039,5.424242424242436,5.3581818181818335,5.292121212121231,5.226060606060599,5.159999999999997,5.093939393939394,5.027878787878791,4.961818181818188,4.895757575757585,4.8296969696969825,4.76363636363638,4.697575757575777,4.631515151515146,4.565454545454543,4.49939393939394,4.433333333333337,4.6,4.1,3.9,3.8,3.7,5.5,4.2,3.8,3.6,3.5
Latvia,1.3418181818181836,1.38484848484849,1.4278787878787966,1.470909090909089,1.5139393939393955,1.556969696969702,1.6000000000000085,1.6430303030303008,1.6860606060606074,1.729090909090914,1.7721212121212204,1.8151515151515127,1.8581818181818193,1.9012121212121258,1.9442424242424323,1.9872727272727246,2.030303030303031,2.0733333333333377,2.3,2.3,2.2,2.2,2.2,2.1,2.1,2.1,2.8,2.8
Latvia,-1.2418181818181893,-1.1248484848485134,-1.0078787878788091,-0.8909090909091049,-0.7739393939394006,-0.6569696969697247,-0.5400000000000205,-0.4230303030303162,-0.3060606060606119,-0.18909090909093607,-0.07212121212123179,0.04484848484847248,0.16181818181817675,0.2787878787878526,0.3957575757575569,0.5127272727272612,0.629696969696937,0.7466666666666413,1.2,1.2,1.2,1.1,1.2,1.0,1.0,1.0,2.5,2.5
Lebanon,3.3145454545454527,3.3054545454545448,3.296363636363637,3.2872727272727253,3.2781818181818174,3.2690909090909095,3.259999999999998,3.25090909090909,3.241818181818182,3.2327272727272742,3.2236363636363627,3.214545454545455,3.205454545454547,3.1963636363636354,3.1872727272727275,3.1781818181818196,3.169090909090908,3.16,3.2,3.1,3.2,3.1,3.1,3.0,3.1,3.1,3.1,3.1
Lebanon,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.34,6.1,6.2,6.9,6.5,6.3,6.1,6.2,6.3,6.4,6.4
"Lesotho, Kingdom of",5.096363636363636,5.1036363636363635,5.1109090909090895,5.118181818181817,5.125454545454545,5.132727272727273,5.139999999999999,5.1472727272727266,5.154545454545454,5.16181818181818,5.169090909090908,5.176363636363636,5.183636363636364,5.19090909090909,5.198181818181817,5.205454545454545,5.212727272727271,5.219999999999999,5.4,5.2,5.1,5.3,5.2,5.2,5.2,5.3,5.4,5.3
"Lesotho, Kingdom of",5.2927272727272765,5.3139393939394,5.335151515151516,5.356363636363639,5.377575757575762,5.398787878787886,5.420000000000002,5.441212121212125,5.462424242424248,5.483636363636371,5.5048484848484875,5.526060606060611,5.547272727272734,5.56848484848485,5.589696969696973,5.610909090909097,5.63212121212122,5.653333333333336,6.2,5.6,5.1,5.9,5.7,5.6,5.8,5.9,6.1,5.8
Liberia,5.74545454545455,5.721212121212126,5.6969696969696955,5.672727272727272,5.648484848484848,5.624242424242425,5.600000000000001,5.575757575757578,5.551515151515154,5.527272727272731,5.503030303030307,5.478787878787877,5.454545454545453,5.43030303030303,5.406060606060606,5.381818181818183,5.357575757575759,5.333333333333336,5.3,5.4,5.3,5.2,5.1,5.1,5.1,5.2,5.2,5.1
Liberia,9.441818181818121,9.311515151515096,9.18121212121207,9.050909090909045,8.92060606060602,8.790303030302994,8.659999999999968,8.529696969696943,8.399393939393917,8.269090909090892,8.138787878787866,8.00848484848484,7.8781818181817584,7.747878787878733,7.6175757575757075,7.487272727272682,7.3569696969696565,7.226666666666631,7.1,7.1,6.9,6.8,6.3,6.3,6.1,6.3,6.3,5.9
Libya,4.0909090909090935,4.102424242424245,4.113939393939397,4.125454545454549,4.1369696969697,4.148484848484852,4.16,4.171515151515152,4.1830303030303035,4.194545454545455,4.206060606060607,4.217575757575759,4.22909090909091,4.240606060606062,4.252121212121214,4.2636363636363654,4.275151515151517,4.286666666666669,3.9,4.5,4.6,4.4,4.2,4.3,4.6,4.4,4.3,4.3
Libya,4.710909090909087,4.695757575757572,4.680606060606056,4.665454545454541,4.650303030303025,4.635151515151513,4.619999999999997,4.604848484848482,4.589696969696966,4.574545454545451,4.559393939393935,4.5442424242424195,4.529090909090904,4.513939393939388,4.498787878787876,4.483636363636361,4.468484848484845,4.45333333333333,3.3,4.9,5.2,4.5,4.1,4.3,5.1,4.3,4.0,4.0
Lithuania,0.8509090909090986,0.9024242424242601,0.9539393939394074,1.0054545454545547,1.056969696969702,1.1084848484848635,1.1600000000000108,1.211515151515158,1.2630303030303196,1.314545454545467,1.3660606060606142,1.4175757575757615,1.469090909090923,1.5206060606060703,1.5721212121212176,1.623636363636379,1.6751515151515264,1.7266666666666737,2.0,1.9,1.9,1.8,1.9,1.9,1.9,1.8,2.5,2.5
Lithuania,-1.8654545454545541,-1.7212121212121474,-1.5769696969697407,-1.432727272727277,-1.2884848484848703,-1.1442424242424636,-1.0,-0.8557575757575933,-0.7115151515151865,-0.5672727272727798,-0.4230303030303162,-0.27878787878790945,-0.1345454545455027,0.009696969696960878,0.15393939393936762,0.29818181818177436,0.44242424242423795,0.5866666666666447,1.1,1.1,1.1,1.0,1.1,1.1,1.1,1.0,2.6,2.6
Luxembourg,1.0290909090909093,1.0375757575757572,1.046060606060605,1.054545454545453,1.0630303030303043,1.0715151515151522,1.08,1.088484848484848,1.0969696969696958,1.1054545454545437,1.1139393939393951,1.122424242424243,1.1309090909090909,1.1393939393939387,1.1478787878787866,1.1563636363636345,1.164848484848486,1.1733333333333338,1.3,1.1,1.2,1.2,1.2,1.2,1.2,1.2,1.3,1.3
Luxembourg,-0.5199999999999818,-0.4333333333333087,-0.3466666666666356,-0.2599999999999909,-0.1733333333333178,-0.08666666666664469,2.842170943040401e-14,0.08666666666667311,0.17333333333334622,0.2600000000000193,0.34666666666669244,0.43333333333336554,0.5200000000000102,0.6066666666666833,0.6933333333333564,0.7800000000000296,0.8666666666666742,0.9533333333333474,1.1,1.1,1.3,1.4,1.3,1.3,1.4,1.6,1.9,1.9
"Madagascar, Rep. of",5.674545454545452,5.698787878787883,5.723030303030306,5.74727272727273,5.771515151515153,5.795757575757577,5.82,5.844242424242424,5.868484848484847,5.892727272727271,5.916969696969694,5.941212121212125,5.9654545454545485,5.989696969696972,6.0139393939393955,6.038181818181819,6.0624242424242425,6.086666666666666,6.1,6.1,6.2,6.2,6.2,6.3,6.1,6.4,6.3,6.3
"Madagascar, Rep. of",3.338181818181795,3.415151515151507,3.492121212121191,3.569090909090903,3.646060606060587,3.723030303030299,3.799999999999983,3.876969696969695,3.953939393939379,4.030909090909091,4.107878787878775,4.184848484848487,4.261818181818171,4.338787878787883,4.415757575757567,4.492727272727251,4.569696969696963,4.646666666666647,4.7,4.8,4.8,5.0,5.0,5.3,5.0,5.5,5.3,5.3
Malawi,6.125454545454545,6.094545454545454,6.063636363636363,6.032727272727271,6.00181818181818,5.970909090909089,5.939999999999998,5.9090909090909065,5.878181818181815,5.847272727272724,5.816363636363633,5.785454545454542,5.75454545454545,5.723636363636359,5.692727272727268,5.661818181818177,5.6309090909090855,5.599999999999994,5.6,5.4,5.6,5.6,5.4,5.3,5.4,5.4,5.3,5.3
Malawi,7.761818181818171,7.678181818181798,7.594545454545454,7.510909090909081,7.427272727272708,7.343636363636335,7.259999999999991,7.176363636363618,7.092727272727245,7.009090909090901,6.925454545454528,6.841818181818155,6.758181818181811,6.674545454545438,6.590909090909065,6.507272727272721,6.423636363636348,6.339999999999975,6.1,5.9,6.4,6.4,5.9,5.6,5.8,5.7,5.5,5.5
Malaysia,4.076363636363638,4.050303030303034,4.0242424242424235,3.99818181818182,3.972121212121216,3.9460606060606054,3.9200000000000017,3.893939393939398,3.8678787878787873,3.8418181818181836,3.81575757575758,3.789696969696969,3.7636363636363654,3.7375757575757618,3.711515151515151,3.6854545454545473,3.6593939393939436,3.633333333333333,3.5,3.7,3.6,3.5,3.5,3.5,3.4,3.4,3.4,3.4
Malaysia,4.152727272727262,4.107272727272715,4.061818181818168,4.0163636363636215,3.970909090909089,3.925454545454542,3.8799999999999955,3.8345454545454487,3.789090909090902,3.743636363636355,3.6981818181818085,3.6527272727272617,3.607272727272715,3.5618181818181682,3.5163636363636215,3.470909090909089,3.425454545454542,3.3799999999999955,3.1,3.7,3.3,3.1,3.0,3.1,3.0,3.0,3.0,3.0
Maldives,1.4200000000000017,1.3999999999999986,1.3800000000000026,1.3599999999999994,1.3399999999999963,1.3200000000000003,1.2999999999999972,1.2800000000000011,1.259999999999998,1.240000000000002,1.2199999999999989,1.2000000000000028,1.1799999999999997,1.1599999999999966,1.1400000000000006,1.1199999999999974,1.1000000000000014,1.0799999999999983,1.1,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9
Maldives,3.945454545454538,3.867878787878766,3.790303030303022,3.71272727272725,3.635151515151506,3.5575757575757336,3.4799999999999898,3.4024242424242175,3.3248484848484736,3.2472727272727013,3.1696969696969575,3.092121212121185,3.0145454545454413,2.936969696969669,2.859393939393925,2.781818181818153,2.704242424242409,2.6266666666666367,2.7,2.4,2.4,2.3,2.2,2.3,1.7,2.0,2.0,2.0
Mali,5.976363636363635,5.9836363636363625,5.9909090909090885,5.998181818181816,6.005454545454544,6.012727272727272,6.019999999999998,6.027272727272726,6.034545454545453,6.041818181818179,6.049090909090907,6.056363636363635,6.063636363636363,6.070909090909089,6.078181818181816,6.085454545454544,6.09272727272727,6.099999999999998,6.5,6.2,6.0,5.9,5.9,6.0,5.9,6.3,6.4,6.3
Mali,5.4654545454545485,5.507878787878795,5.550303030303041,5.592727272727274,5.63515151515152,5.677575757575767,5.719999999999999,5.762424242424245,5.804848484848492,5.847272727272738,5.8896969696969705,5.932121212121217,5.9745454545454635,6.016969696969696,6.059393939393942,6.101818181818189,6.144242424242435,6.186666666666667,7.2,6.4,6.0,5.9,5.8,6.1,5.8,7.0,7.2,6.8
Malta,0.6945454545454544,0.6987878787878783,0.7030303030303022,0.7072727272727262,0.7115151515151501,0.7157575757575758,0.7199999999999998,0.7242424242424237,0.7284848484848476,0.7327272727272716,0.7369696969696973,0.7412121212121212,0.7454545454545451,0.7496969696969691,0.753939393939393,0.758181818181817,0.7624242424242427,0.7666666666666666,0.8,0.7,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
